text,label
"The Gasparilla Island Lights are on Gasparilla Island in Boca Grande, Florida. The Port Boca Grande Lighthouse is on the southern tip of Gasparilla Island (located in Gasparilla Island State Park), and marked the Boca Grande Pass entrance to Charlotte Harbor.",Tower
"Chanchangi Airlines Nigeria Limited is a privately owned and operated airline with its head office in the Chanchangi Office Complex in Kaduna, Nigeria. It operates scheduled domestic passenger services. Its main base was Murtala Mohammed International Airport, Lagos, with hubs at Kaduna Airport, Nnamdi Azikiwe International Airport, Abuja and Port Harcourt International Airport.Alhaji Ahmadu Chanchangi hails from Chanchangi village in Takum Local Government of Taraba state, Nigeria.",Company
'Pacific Blue' is a hybrid cultivar of the genus Tillandsia in the Bromeliad family.,Plant
"Cenarth Bridge (Welsh: Pont Cenarth), also spelt Kenarth Bridge, is a three arch bridge which spans the River Teifi at Cenarth, Carmarthenshire in Wales. The bridge was built between 1785 and 1787 and designed by David Edwards, the son of William Edwards who built the Old Bridge at Pontypridd. The bridge straddles the border between Carmarthenshire and Ceredigion. It is both a Grade II* listed structure and a scheduled monument.",RouteOfTransportation
"KBHL (103.9 FM, \""Praise FM\"") is a Contemporary Christian Music radio station in Osakis, Minnesota, USA, owned by Christian Heritage Broadcasting.",Broadcaster
"KARS-FM (102.9 FM) is a commercial radio station licensed for Laramie, Wyoming and broadcasting to the Cheyenne, Wyoming and Fort Collins-Greeley, Colorado areas. KARS-FM airs a classic rock music format branded as \""Rock 102.9\"". The station is currently owned by a divestiture trust of Townsquare Media. The station has an FM booster, KARS-FM1, licensed for Fort Collins, Colorado on 102.9 MHz; the booster has been licensed since September 2007.",Broadcaster
"Robert Donald Blue (September 24, 1898, Eagle Grove, Iowa – December 13, 1989, Fort Dodge, Iowa) was the 30th Governor of Iowa from 1945 to 1949.",Politician
"The Old Masters is a play by Simon Gray about the art critic Bernard Berenson and the art dealer Joseph Duveen. It is set over one evening in Berenson's Italian home, Villa I Tatti, near Florence, in 1937.",WrittenWork
"'A Beautiful Prayer'  is the best-known work of the young poet Joanne Gobure, from Nauru.",WrittenWork
"RNDM is an American alternative rock band formed in 2012, consisting of Pearl Jam's bassist Jeff Ament, singer-songwriter Joseph Arthur and drummer Richard Stuverud. They released their first album, Acts, on 30 October 2012. Their second album Ghost Riding was released on March 4, 2016.",Group
"Rebecca L. Binder is an American architect, designer, and educator. She established R. L. Binder FAIA Architects, LLP, in 1979, in Playa del Rey, California. In 1990, Binder was named a Fellow of the American Institute of Architects. Her work has received significant recognition, including local, stateand national awards. In 2001, the American Institute of Architects California Chapter presented Binder with the California \""Firm of the Year\"" award.",Person
"James Wyatt RA (3 August 1746 – 4 September 1813), was an English architect, a rival of Robert Adam in the neoclassical style and neo-Gothic style.",Person
"Lavonya Quintelle \""Quincy\"" Carter (born October 13, 1977) is an American football quarterback who is currently a free agent. He played college football at the University of Georgia. Carter has also been a member of the New York Jets, Montreal Alouettes, Bossier-Shreveport Battle Wings, Kansas City Brigade and the Abilene Ruff Riders. Additionally, from 1996 to 1999, Carter played minor league baseball in the Chicago Cubs organization.",GridironFootballPlayer
"Palazzo Versace Dubai is a luxury hotel and resort under construction in Culture Village on the foreshore of Dubai Creek in Dubai, United Arab Emirates. It will cost AED 2.3 billion.",Building
"The 46th Infantry Division was an infantry division of the British Army raised in 1939 that saw distinguished service during World War II, fighting in the Battle of France and the Battle of Dunkirk where it was evacuated and later in North Africa, Italy and Greece.",Organisation
"NGC 157 is a spiral galaxy in the constellation of Cetus. The compiler of the New General Catalogue, John Louis Emil Dreyer noted that NGC 157 was \""pretty bright, large, extended, between 2 considerably bright stars\"". It was discovered on December 13, 1783 by William Herschel.",CelestialBody
"Oregon State University - Cascades (OSU-Cascades) is a branch campus of Oregon State University (OSU) located in Bend, Oregon, in the United States. It is the first and only branch campus of an Oregon public university. Twenty different degrees are offered through the campus.",EducationalInstitution
"Retimohnia carolinensis is a species of sea snail, a marine gastropod mollusk in the family Buccinidae, the true whelks.",Animal
Johan Vansummeren (born 4 February 1981) is a Belgian former professional road racing cyclist who last rode for UCI ProTeam AG2R La Mondiale.,Athlete
"Capital Mall is a shopping mall located in Olympia, Washington. Its major anchor stores include Macy's, JCPenney, Bed Bath and Beyond, and Best Buy. The mall was known as Westfield Capital from 1998-2013 under Westfield Group ownership.",Building
"Kamphaengphet Provincial Administrative Organization Stadium (Thai: สนาม อบจ.กำแพงเพชร หรือ สนามกีฬาจังหวัดกำแพงเพชร(ชากังราว)) is a multi-purpose stadium in Kamphaeng Phet province , Thailand. It is currently used mostly for football matches and is the home stadium of Kamphaeng Phet F.C.. The stadium holds 2,406 people.",SportFacility
"Henry Baldwin (January 14, 1780 – April 21, 1844) was an Associate Justice of the Supreme Court of the United States from January 18, 1830, to April 21, 1844.",Person
"Ragnar Nurkse (5 October [O.S. 22 September] 1907, Käru, Estonia – 6 May 1959, near Lake Geneva, Switzerland) was an Estonian international economist and policy maker mainly in the fields of international finance and economic development.",Person
Marco Marais (born 17 October 1993) is a South African first class cricketer. He was included in the Border cricket team squad for the 2015 Africa T20 Cup.,Athlete
"Bristol Handball Club is an English Handball club based in Bristol, England and founded in 2006 and playing in the English South West Development League, the second tier of English Handball. Although the team trains in Bristol they regularly play their \""home\"" games at Wellington's Princess Royal Sports Complex due to lacking facilities in Bristol.",SportsTeam
"Eastmoreland Hospital was a 100-bed medical center in Portland, Oregon, United States. Closed in January 2004 along with sister hospital Woodland Park, the facility was purchased by Reed College and torn down.",Building
"The Fuji Bank, Limited (株式会社富士銀行 Kabushiki-gaisha Fuji Ginkō) was one of Japan's major banks during the post–World War II era. It combined with Dai-Ichi Kangyo Bank and the Industrial Bank of Japan in 2000 to form Mizuho Financial Group, and changed its name to Mizuho Corporate Bank in 2002 after transferring its retail banking operations to Mizuho Bank.",Company
"Mayo Simon is a screenwriter, author and playwright. He is the father of the author Francesca Simon and biologist-X-Files science advisor Anne Simon.",Writer
"North Hero is a town in and the shire town (county seat) of Grand Isle County, Vermont, United States. The population was 803 at the 2010 census. The town was named for Ethan Allen, an American Revolutionary War patriot and hero.",Settlement
"AsiaPOP Comicon Manila, also known as AsiaPOP Comicon or simply APCC, is an annual comic book fan convention held in Metro Manila, Philippines. Organized by Universal Events & Entertainment, a subsidiary of the Al Ahli Holding Group, AsiaPOP Comicon features international brands in the fields of comics, toys, animation, film and music within the pop culture phenomena.",SocietalEvent
"John Laughrey (born 1784) was the fourth mayor of Columbus, Ohio. He served Columbus for one term. His successor was William T. Martin.",Politician
"Strikeforce: Diaz vs. Cyborg, was a mixed martial arts event that was held by Strikeforce on January 29, 2011 at the HP Pavilion in San Jose, California, United States.",SportsEvent
"Nicolle Van Den Broeck (born 9 November 1946) is a Belgian former racing cyclist. She won the Belgian national road race title in 1969, 1970, 1973, 1974 and 1977.",Athlete
"The Castello di Caccamo (English: Caccamo Castle) is a castle in Caccamo, Sicily. It is among the largest and best preserved Norman castles in Sicily, and one of the largest in Italy. The castle is built on a steep cliff, 521 metres above sea level. It overlooks the surrounding countryside, including the San Leonardo River Valley, and the Rosmarina artificial lake.",Building
"Home Building & Loan Association v. Blaisdell, 290 U.S. 398 (1934), was a decision of the United States Supreme Court holding that Minnesota's suspension of creditors' remedies was not in violation of the United States Constitution. Blaisdell was decided during the depth of the Great Depression and has been criticized by modern conservative and libertarian commentators.",LegalCase
"Alison F. \""Ali\"" Stephens (born May 10, 1991) is an American fashion model.",Person
"Diodora arcuata, common name the arcuate limpet, is a species of sea snail, a marine gastropod mollusk in the family Fissurellidae, the keyhole limpets.",Animal
Phạm Như Thảo (born 30 May 1996) is a female badminton player from Vietnam. She won 2016 Canada Open with her current partner in mixed doubles Đỗ Tuấn Đức.,Athlete
"La Tropicale Amissa Bongo is a road cycling race held in Gabon and is part of the UCI Africa Tour. The race consists of only a men's competition, a race run over six stages (as of the 2010 edition).",Race
Gabrielė Martirosianaitė (born 23 February 1991 in Kaunas) is a beauty pageant contestant and a winner of Miss Lietuva 2008 title who represented Lithuania in Miss World 2008 in South Africa.,Person
"Elewijt Castle, also known as \""Castle of Het Steen\"" or \""Rubenskasteel\"", is a castle in Elewijt, Belgium, which was owned by Peter Paul Rubens from 1635 to his death in 1640, and features in some of his paintings. Elewijt Castle is situated at an altitude of 11 meters.",Building
"Marianne Lake is the Chief Financial Officer of the bank JPMorgan Chase. She was appointed in November 2012, replacing Douglas Braunstein. Blythe Masters and Lou Rauchenberger were also considered for the role. Her office is adjacent Dimon's. Lake has emphasized the company's role as a technological innovator.",Person
"Kristian Donaldson sometimes simply credited as Kristian, is a comic book artist based in Dallas, Texas.",Artist
"Reyna Hamui (born December 28, 1993 in Mexico City) is a Mexican figure skater. She is the 2012 Mexican national champion. When Hamui was ten years old, she and her family moved from Mexico to Florida, where they lived for six years before moving to Delaware for better training conditions. In August 2012, she moved to Detroit where she is coached by Jason Dungjen and Yuka Sato.",WinterSportPlayer
Graham Brody (born 29 October 1993) is a Gaelic footballer from County Laois. He made his Laois senior inter county debut in 2014 having starred at minor and under 21 level in previous years.,Athlete
"Sebastian Garro y Sidrac  (14–15?) was a Basque nobleman, Viscount of Zolina, Lord of Rocafort and Sidrac.",Person
Parliamentary elections are scheduled to be held in Finland in April 2019.,SocietalEvent
"Lac de Chermignon is a reservoir in the municipality of Lens, in the canton of Valais, Switzerland. The lake has a surface area of 2.1 ha and a volume of 130,000 m³.",BodyOfWater
This article documents the singles discography of American country artist Tanya Tucker.,MusicalWork
Jan Graham was Utah State Attorney General from 1993 to 2001. She was the first (and only) woman ever elected to statewide office in the state of Utah.,Politician
Fenner's is the University of Cambridge's cricket ground.,SportFacility
"Hobart Regional Airport (IATA: HBR, ICAO: KHBR, FAA LID: HBR) is a public airport located three miles (5 km) southeast of the central business district of Hobart, a city in Kiowa County, Oklahoma, United States. It is owned by the City of Hobart.",Infrastructure
"Wing Lok \""John\"" Ng (born Wing-Lok Ng) is an innovator and instructor of Chinese martial arts known for his simplicity. He is a Six Harmony (Liu yi), Xingyiquan, Baguazhang, and a Drunken Monkey kung fu master. He was born in Fujian in 1950, of Hui Chinese descent. He is also a Traditional Chinese medicine doctor and MD Pharm. D.D.DCM. pharmacist by profession, specializing in herbalism.",Athlete
"Julia Grabher (born 2 July 1996 in Dornbirn) is an Austrian tennis player. Grabher has won three singles and seven doubles titles on the ITF tour in her career. On 8 August 2016, she reached her best singles ranking of world number 301. On 22 August 2016, she peaked at world number 399 in the doubles rankings. Playing for Austria at the Fed Cup, Grabher has a win–loss record of 1–6.",Athlete
"Stäfa is a railway station in Switzerland, situated in the municipality of Stäfa. The station is located on the Lake Zurich right-bank line. The station is served by the following passenger trains:",Station
"The 1989 Los Angeles Rams season was the team’s 52nd year with the National Football League and the 44th season in Los Angeles. It constituted their last postseason appearance in Los Angeles before owner Georgia Frontiere, who would eventually move the team, sold many top players, and they were only stopped by a powerful 49ers team from reaching the Super Bowl.",FootballLeagueSeason
"Kenneth Madison Hayne AC QC (born 5 June 1945) is a former Justice of the High Court of Australia, the highest court in the Australian court hierarchy.",Person
"Barbouria is a genus of shrimp in the family Barbouriidae, comprising two species.",Animal
"The Corn Is Green is a 1938 semi-autobiographical play by Welsh dramatist and actor Emlyn Williams. The play premiered in London at the Duchess Theatre in 1938 with Williams portraying Morgan Evans. The original Broadway production starred Ethel Barrymore and premiered at the National Theatre on November 26, 1940, running for 477 performances.",WrittenWork
"Salem Hanna Khamis (November 22, 1919 – June 16, 2005) was a Palestinian economic statistician for the United Nations Food and Agriculture Organization who helped formalise the Geary-Khamis method of computing purchasing power parity of currencies.",Person
Mette Sørensen is a retired female badminton player from Denmark.,Athlete
"STS-30 was the 29th NASA Space Shuttle mission and the fourth mission for Space Shuttle Atlantis. It was the 4th shuttle launch since the Challenger Disaster and the first shuttle mission since the disaster to have a female astronaut on board. The mission launched from Kennedy Space Center, Florida, on 4 May 1989, and landed four days later on 8 May. During the mission, Atlantis deployed the Venus-bound Magellan probe into orbit.",Satellite
"Robert Blees (June 9, 1918 – January 31, 2015) was an American writer and producer of films and TV. He died on January 31, 2015.",Writer
"A list of notable characters from the ABC soap opera, One Life to Live, that began their run between the beginning of 2000 and the end of 2009.",FictionalCharacter
Blue Peter (1946–1950) was an American Thoroughbred Champion racehorse.,Horse
"Diana Hayden (born 1 May 1973) is an Indian actress, model, and beauty queen. She won the Femina Miss India contest in 1997 and was crowned Miss World 1997. She was a contestant in the Indian reality show Bigg Boss.",Person
"Agnes of Bohemia, O.S.C., (Czech: Svatá Anežka Česká, 20 June 1211 – 2 March 1282), also known as Agnes of Prague, was a medieval Bohemian princess who opted for a life of charity, mortification of the flesh and piety over a life of luxury and comfort. Although she was venerated soon after her death, Agnes was not beatified or canonized for over 700 years.",Cleric
"Runa Reta is a former professional squash player, who competed on the women's tour. She now works in Bermuda at the Bermuda Squash Racquets Association, where she succeeded Andrew Mount as Assistant Director.",Athlete
The 2015 Japanese Super Cup was held on 28 February 2015 between the 2014 J.League champions Gamba Osaka and the 2014 J.League runner-up Urawa Red Diamonds. Gamba Osaka won the match 2-0 after a goal each by Takashi Usami and Patric.,SportsEvent
"Werner Lassen (born 1974) is an amateur Namibian golfer. Lassen, by profession a photocopy machine sales manager, has appeared in numerous amateur tournaments both within his country and outside of it.",Athlete
"Whitecourt Healthcare Centre is a medical facility located in Whitecourt, Alberta. Alberta Health Services is responsible for the operations of the hospital. It contains 24 beds with two special care beds and one palliative care bed. Physician staffing is provided by two local clinics as well as locum tenens. The primary referral centres for the hospital are the University of Alberta Hospital and the Royal Alexandra Hospital.",Building
"KS Cracovia (Polish pronunciation: [kraˈkɔvʲa]) is a Polish sports club based in Kraków.During the 2015-16 campaign they will compete in the following competitions:Ekstraklasa, Polish Cup.",OrganisationMember
"GSAT-5P, or GSAT-5 Prime, was an Indian communications satellite which was lost in a launch failure in December 2010. Part of the Indian National Satellite System, it was intended to operate in geosynchronous orbit as a replacement for INSAT-3E.",Satellite
"The Rowallan Power Station is a conventional hydroelectric power station located in north-western Tasmania, Australia. The station is located 25 kilometres (16 mi) south of Liena.",Infrastructure
"Christophe Coue (born March 23, 1982) is a France footballer defender, who is currently contracted with Vannes OC.",Athlete
"James \""Jim\"" Michael Palosaari (1939–2011) was an evangelist and performer, one of the leaders in the Jesus Movement of the late 1960s and 1970s.",Artist
"Kintetsu Bus Co., Ltd. (近鉄バス株式会社 Kintesu Basu Kabushiki-gaisha) is a bus company in the Kintetsu Group.",Company
"Mike Deodato (born 23 May 1963 in Campina Grande, Paraíba, Brazil), sometimes credited as Mike Deodato Jr., is the professional pseudonym of Brazilian comic book artist Deodato Taumaturgo Borges Filho.",Artist
"Sir Separanlu-ye Olya (Persian: سير سپرانلو عليا‎‎, also Romanized as Sīr Seprānlū-ye ‘Olyā and Sīrseprānlū-ye ‘Olyā; also known as Sīr Separānlū-ye Bālā, Sīrseparānlū Bālā, and Sīsparānlū-ye Bālā) is a village in Jirestan Rural District, Sarhad District, Shirvan County, North Khorasan Province, Iran. At the 2006 census, its population was 196, in 37 families.",Settlement
"Kenneth D. Cole (born March 23, 1954) is an American clothing designer.",Artist
"The 1942 Brooklyn Dodgers season was their 13th in the league. The team failed to improve on their previous season's output of 7–4, winning only three games. They failed to qualify for the playoffs for the 11th consecutive season and were shut out in five of their eleven games.",FootballLeagueSeason
"Kamphaengphet Provincial Administrative Organization Stadium (Thai: สนาม อบจ.กำแพงเพชร หรือ สนามกีฬาจังหวัดกำแพงเพชร(ชากังราว)) is a multi-purpose stadium in Kamphaeng Phet province , Thailand. It is currently used mostly for football matches and is the home stadium of Kamphaeng Phet F.C.. The stadium holds 2,406 people.",SportFacility
"The 1990 Los Angeles Raiders season was the club's 31st season in the National Football League (NFL). Led by Coach of the Year Art Shell, the club appeared in its first AFC Championship Game since the 1983 season, but lost a lopsided affair to the Buffalo Bills, 51–3.",FootballLeagueSeason
"Caravaggio is an Italian restaurant located at 23 East 74th Street (between 5th Avenue and Madison Avenue) on the Upper East Side in Manhattan, in New York City. It is around the corner from the Whitney Museum of American Art.",Building
Costantino Rocca (born 4 December 1956) is the most successful male golfer that Italy has produced. After a long career on the European Tour he is now playing on the European Seniors Tour. He has five European Tour wins and is best known for his second-place finish in the 1995 Open Championship.,Athlete
Wakea madinika is a species of frog in the mantellid subfamily Mantellinae. It is the only species in the monotypic genus Wakea. It is endemic to Madagascar.,Animal
"Les Disques du Crépuscule is an independent record label founded in Belgium. The label was founded in 1980 by Michel Duval and Annik Honoré. It also had a prominent associated sublabel, Factory Benelux. Both are now run by former employee James Nice. \""Crépuscule\"" translates as \""twilight\"", with most of the label's catalogue numbers being prefixed by the letters TWI.",Company
"Resurrection High School is a private, Roman Catholic high school in Pascagoula, Mississippi. It is located in the Roman Catholic Diocese of Biloxi.",EducationalInstitution
"R. Bruce Craddock (February 19, 1944 – February 22, 1990) was the head football coach for the Western Illinois University Leathernecks located in Macomb, Illinois and he held that position for seven seasons, from 1983 until 1989. His career coaching record at Western Illinois was 41 wins, 35 losses, and 1 tie. This ranks himfourth at Western Illinois in total wins and eighth at Western Illinois in winning percentage.",Coach
Akira Higashi (東 輝 Higashi Akira) (born 7 January 1972) is a Japanese former ski jumper.,WinterSportPlayer
"TV Escola (literally in English: School TV) is a Brazilian public broadcasting television network created by Ministry of Education of Brazil in 1995. First broadcast in 1996 in a nationwide transmission, it airs exclusively educational programs.",Broadcaster
"The ASEAN Club Championship 2005 fixtures and results. Tampines Rovers FC from Singapore won the championship. The champions of Liga Indonesia (Persebaya Surabaya) apparently did not enter due to a congested fixture list (AFC Champions League, Liga Indonesia and Indonesian Cup). The champions of Laos (MCTPC, aka Telecom and Transportation) and the champions of Philippines (National Capital Region FA) presumably renounced on participation for financial reasons.",Tournament
"Beat Gerber (born May 16, 1982) is a Swiss professional ice hockey player who is currently playing for SC Bern in Switzerland's National League A (NLA). He participated at the 2011 IIHF World Championship as a member of the Switzerland men's national ice hockey team.",WinterSportPlayer
"Kappa no Kaikata (カッパの飼い方, lit. \""How to Breed Kappas\"") is a comedy manga series written and illustrated by Yūgo Ishikawa which was adapted into a 26-episode anime series, broadcast by Animax in 2005.",Comic
"Straumsnes Church (Norwegian: Straumsnes kyrkje) is a parish church in Tingvoll Municipality in Møre og Romsdal county, Norway. It is located in the village of Straumsnes. The church is part of the Straumsnes parish in the Indre Nordmøre deanery in the Diocese of Møre. The white, wooden church was built in 1864 by the architect Gustav Olsen. The church seats about 300 people and it serves the northern part of the municipality.",Building
Mari Vasileiou is a beauty queen who represented Cyprus in Miss World 2008 in South Africa.,Person
"Herbert Adamski (April 30, 1910 – August 11, 1941) was a German rower who competed in the 1936 Summer Olympics. In 1936 he won the gold medal as member of the German boat in the coxed pairs competition.",Athlete
"\""Rockin' Around the Christmas Tree\"" is a Christmas song written by Johnny Marks and recorded by Brenda Lee in 1958. By the song’s 50th anniversary in 2008, Brenda Lee’s original version had sold over 25 million copies with the 4th most digital downloads sold of any Christmas single, and has since been recorded by numerous other music artists.",MusicalWork
"The Natchez Museum of African American History and Culture is a museum located in Natchez, MS, United States. The museum chronicles the history and culture of African Americans in the southern United States. The museum was first opened in 1991 by the Natchez Association for the Preservation of African American Culture, also known as NAPAC, an organization dedicated to exploring the societal contributions made by people of African origin and descent.",Building
"Sky Cabs (Pvt.) Ltd. was a cargo airline from Sri Lanka, which was headquartered at Bandaranaike International Airport, Colombo and had approximately 50 employees.",Company
Kadıköy Dam is a dam in Turkey. The development was backed by the Turkish State Hydraulic Works.,Infrastructure
"Timothy A. McKernan II (born July 29, 1989) is an American former competitive ice dancer. With Piper Gilles, he won one medal on the ISU Junior Grand Prix series and became the 2008 U.S. national junior silver medalist.",WinterSportPlayer
"Zip 'n' Snort is a 1961 Warner Bros. cartoon in the Merrie Melodies series featuring Wile E. Coyote and The Road Runner released on January 21, 1961.",Cartoon
"Clément Ader (2 April 1841 – 3 May 1925) was a French inventor and engineer who was born in Muret, Haute-Garonne (a distant suburb of Toulouse), and died in Toulouse. He is remembered primarily for his pioneering work in aviation.",Person
"Palaua minor is a species of very small air-breathing land snail, a terrestrial pulmonate gastropod mollusk in the family Euconulidae, the hive snails. This species is endemic to Palau.",Animal
"Alīna Fjodorova (born 18 August 1995) is a Latvian figure skater. She is a three-time Latvian national champion, finished 5th at the 2011 European Youth Olympic Winter Festival and 16th at the 2012 European Championships.",WinterSportPlayer
"Sähre is a mountain of Landkreis Waldeck-Frankenberg, Hesse, Germany.",NaturalPlace
Inge Walthemate is a retired West German slalom canoeist who competed in the late 1950s. She won two medals at the ICF Canoe Slalom World Championships with a silver in 1957 (Folding K-1 team) and a bronze in 1959 (Folding K-1).,Athlete
"The 2008 Calgary Stampeders season was the 51st season for the team in the Canadian Football League and their 70th overall. The Stampeders finished in 1st place in the West division, won the West Final and played in the 96th Grey Cup in Montreal. The Stampeders defeated the hometown Montreal Alouettes to win their 6th Grey Cup championship.",FootballLeagueSeason
Nugget Point Lighthouse is a lighthouse at Nugget Point in the Otago region of the South Island of New Zealand. It is owned and operated by Maritime New Zealand.,Tower
"The Hazard Herald is a weekly newspaper based in Hazard, Kentucky. The newspaper was founded by Bailey P. Wootton in 1911. The paper celebrated 100 years on June 22, 2011. Today the paper is located on High Street on downtown Hazard and comes out every Wednesday morning.",PeriodicalLiterature
"Sabrina Anijs is a model and a Dutch beauty queen. She was crowned as Miss Benelux 2009 in October 2008. She represented the Netherlands in the Miss Earth 2009 pageant, which was held between the 4th and 24 October 2009.",Person
"Harold Hughes or Henry Harold Hughes (1864-1940) was born in Liverpool and trained as an architect under Arthur Baker in London. He qualified as an ARIBA in 1890 and set up an architectural practice in Bangor in 1892, where he remained until his death in 1940.",Person
"Winnacunnet High School is an American public high school located in Hampton, New Hampshire. It serves students in grades 9 through 12 who reside in the communities of Hampton, Seabrook, North Hampton, and Hampton Falls. Students from South Hampton attend Amesbury High School. The name Winnacunnet is a Native American word that means \""beautiful place in the pines\"". The current principal, since 2010, is William McGowan.",EducationalInstitution
"The men's 4x200 metre freestyle relay, or 800 metre team race, was one of 6 swimming events on the Swimming at the 1908 Summer Olympics programme. It was the only relay event on the schedule, and the first appearance of the 4x200 in Olympic competition.",Olympics
Patrik Nordin (born 7 October 1971) is a Swedish ski mountaineer and cross-country skier. Nordin was born in Södertälje and has been member of the national team since 2006. He started ski mountaineering in 1997 and competed first in the Swedish Cup race in Åre in the same year.,WinterSportPlayer
"Khaneqah-e Razab (Persian: خانقاه رزاب‎‎, also Romanized as Khāneqāh-e Razāb; also known as Khānāgah, Khān Āgāh, Khānaqāh, Khān Āqāh, Khāneqāh, and Khāneqāh-e Zar Āb) is a village in Razab Rural District, in the Central District of Sarvabad County, Kurdistan Province, Iran. At the 2006 census, its population was 123, in 28 families.",Settlement
Pelegrina is a spider genus of the Salticidae family (jumping spiders). They are found throughout North America. Most of the species in Pelegrina were previously placed in the genus Metaphidippus.,Animal
Weekend Party: Fasnion Show is a hidden object game developed by Teyon for PC and Mac OS.,Software
"The Men's slalom competition of the Sarajevo 1984 Olympics was held at Bjelašnica. The defending world champion was Ingemar Stenmark of Sweden, who was also the defending World Cup slalom champion and the leader of the 1984 World Cup.",Olympics
"Melkite Greek Catholic Eparchy of Newton (in Latin: Eparchia Neotoniensis Graecorum Melkitarum) is an eparchy of the Melkite Greek Catholic Church, an Eastern Catholic church in communion with the Holy See and therefore part of the worldwide Catholic Church. The eparchy encompasses the entire United States. The current eparch, Bishop Nicholas James Samra, was appointed in 2011.",ClericalAdministrativeRegion
Baldassare Bianchi (1612 in Bologna – 1679) was an Italian painter of the Baroque period.,Artist
"The Gemunu Watch (GW) (\""King Dutugemunu's Own\"") is a line infantry regiment of the Sri Lanka Army, formed with troops from the Ceylon Light Infantry and the Ceylon Sinha Regiment in 1962. It has been deployed in many major operations against the LTTE. It is made up of 14 regular units and 9 volunteer units. Headquartered at Kuruwita Army Camp, Ratnapura. It is named after one of the most famous Lankan Kings, King Dutugemunu.",Organisation
"The Denver Barbarians Rugby Football Club is a rugby union Pacific Rugby Premiership (PRP) and Division II team based in Denver, Colorado.",SportsTeam
"St Andrew the Great is a Church of England parish church in central Cambridge. The church has a conservative evangelical tradition and participates in the Anglican Reform movement. It has members from many nations, many of whom are students at Cambridge University. The current vicar is Alasdair Paine. Former vicars include Mark Ashton.",Building
"The Furious Stakes is a City Tattersalls Club Group 2 Thoroughbred horse race for three-year-old fillies, at set weights, over a distance of 1200 metres at Randwick Racecourse, Sydney, Australia in September. Total prizemoney for the race is A$175,000.",Race
"The following is a summary of the 2008 season by Paraguayan football (soccer) club Olimpia Asunción. Olimpia participated in the following competitions in 2008: Torneo Apertura and Torneo Clausura (pertaining to the Paraguayan first division) and the Copa Sudamericana. In December, Eduardo Delmás was elected as the club's new president replacing Oscar Paciello.",OrganisationMember
"Koi Sie Yan (born 8 February 1999) is a Malaysian individual rhythmic gymnast. She represents her nation at international competitions. She competed at world championships, including at the 2015 World Rhythmic Gymnastics Championships.",Athlete
The American Journal of Orthodontics and Dentofacial Orthopedics is a monthly peer-reviewed medical journal covering orthodontic research. It is published by Elsevier and is the official journal of the American Association of Orthodontists. The editor-in-chief is Rolf G. Behrents (Saint Louis University). The journal was established in 1915 and obtained its current name in 1986. Previous names include American Journal of Orthodontics and American Journal of Orthodontics and Oral Surgery.,PeriodicalLiterature
"Aspen Skiing Co. v. Aspen Highlands Skiing Corp., 472 U.S. 585 (1985), was a United States Supreme Court case notable as \""the very last gasp\"" of the Harvard School of antitrust.",LegalCase
"The 1960 Oakland Raiders season was the inaugural one for the franchise and for the American Football League. Head coach Eddie Erdelatz led the team to a 6–8 finish, third out of four teams in the Western Division.",FootballLeagueSeason
"The 2009–10 Scottish League Cup was the 64th season of the Scotland's second most prestigious football knockout competition, also known for sponsorship reasons as the Co-operative Insurance Cup. Rangers won the cup beating St Mirren 1–0 thanks to a goal from Kenny Miller. The format of the competition was changed due to six Scottish clubs qualifying for European competition, two SPL clubs entered in the First Round.",Tournament
The Allahabad–Jabalpur section is a railway line connecting Allahabad and Jabalpur. This 366 km (227 mi) track is part of the Howrah-Allahabad-Mumbai line. The main line is under the jurisdiction of North Central Railway and West Central Railway,RouteOfTransportation
"Alexandra Biriukova (July 10, 1895 - February 10, 1967) was a Canadian architect and nurse. She is known for being the first woman in the Ontario Association of Architects and for her design of Lawren Harris's residence. She was the second woman to register as an architect in Canada.",Person
"Megaschizomus is a genus of Schizomida in the family Hubbardiidae, and the only genus in the subfamily Megaschizominae. The species of this genus are found in Southern Africa.",Animal
"Sweet Vacation（スウィート・バケイション）is a Japanese music unit made of members Hayakawa Daichi and Thai vocalist May. Both come from a history of high level universities. Hayakawa left Tokyo University's Graduate School before graduating while May was previously enrolled in Chulalongkorn University in Bangkok, and began taking classes at Waseda University in fall 2009.",Group
"Martin's Cave is a cave in the British Overseas Territory of Gibraltar. It opens on the eastern cliffs of the Rock of Gibraltar, below its summit at O'Hara's Battery. It is an ancient sea cave, though it is now located over 700 feet (210 m) above the shore of the Mediterranean Sea. It is only accessible because Martin's Path was constructed.",NaturalPlace
"UFC 108: Evans vs. Silva was a mixed martial arts event held by the Ultimate Fighting Championship on January 2, 2010 in Las Vegas, Nevada at the MGM Grand Garden Arena.",SportsEvent
"Safari TV is an Indian Television Channel broadcasting in Malayalam language. It is an exploration channel based in Marangattupilly, Kottayam, Kerala. The channel is part of Safari Multimedia Pvt.Ltd, India. Being an exclusive exploration channel, Safari is vividly showcasing world through travelogues, explorations and programs highlighting history.",Broadcaster
"John the Evangelist (Greek: Εὐαγγελιστής Ἰωάννης) is the name traditionally given to the author of the Gospel of John. Christians have traditionally identified him with John the Apostle, John of Patmos, and John the Presbyter, though this has been disputed by modern scholars.",Cleric
