text,label
get me flight from philly to atlanta on june 5th i'm coming back june 8th,book_flight
book a flight from bangor to las vegas on may 1st and returning july 4th,book_flight
could you get me a delta flight from sioux falls to philadelphia for under $400,book_flight
"purchase a flight from fiji to san diego on november 1 that returns on december 1, please",book_flight
"i need to get a flight out of my local airport to england on monday, the 23rd for under a grand",book_flight
book a flight to los angeles from las vegas on american airlines,book_flight
i want to a book a roundtrip flight from san antonio to dtw departing on friday and returning on wednesday,book_flight
i need a flight on delta from los angeles to seattle,book_flight
could you make a flight reservation with air emirates from orlando to london,book_flight
what southwest flights are there for lax to sfo arriving april 1st and returning april 7th,book_flight
book delta ticket madison to atlanta,book_flight
get me a flight for tuesday on spiritcom to las vegas from chicago,book_flight
i need a flight from nyc to paris with delta,book_flight
i need a flight from the 3rd to the 7th round rip from denver international to new york international,book_flight
i am needing to get a flight out of el paso to dallas on march 10 for under $300,book_flight
i want a flight booked from new york to san francisco with continental,book_flight
find me round trip flights out of lax to sfox,book_flight
find me a flight from seattle to detroit for less than 200 dollars,book_flight
"buy a flight from santa fe to jacksonville on new year's eve that returns on the fourth, please",book_flight
compare fares for al italia from bucharest to tampa returning before thanksgiving,book_flight
look for a flight out of la to chicago on march 3rd for under $500,book_flight
i want to find a flight for under 700 on the 4th from denver international to new york international,book_flight
what roundtrip flights from orlando to vegas are available from thursday to monday,book_flight
what airlines have flights round trip on april 1st to april 7th from lax to sfo,book_flight
for under 700 i need a flight from denver international to new york international on the 3rd,book_flight
book a flight from sacremento to tampa two weeks from now and returning a month after,book_flight
book a flight from new york to la for less than 200 dollars,book_flight
"i'm looking for a roundtrip flight from oma to sps august 1st, 2019 to august 2nd, 2019",book_flight
"buy a flight for me from nyc to la on march 1, returning on march 5",book_flight
cheapest fare for flight from tehran to new york on august 1 with return on august 20,book_flight
can you book me a flight to memphis from st louis on delta airlines,book_flight
i'm exploring a possible cycle flight from yyz to dublin for w to aug two,book_flight
get me a flight from barcelona to paris from jet blue,book_flight
book me a flight from o'hare to las vegas on deltacom,book_flight
i'm looking for flights that depart on the 3rd and return on z from monday to friday,book_flight
i'm looking for a roundtrip flight from afw to dgb for tomorrow until next week,book_flight
i need an airline ticket for a round trip flight from philadelphia to atlanta for the dates of june 5 - 8,book_flight
book a flight from denver to austin on the 16th and returning on the 20th,book_flight
book me a place to chicago from atlanta united airlines,book_flight
can i change your name to buttercup,change_ai_name
can i call you adam instead of the current name,change_ai_name
i want to change your name to another name,change_ai_name
i'm going to start calling you joe,change_ai_name
you need to respond to a new name called joey,change_ai_name
can i rename you bob,change_ai_name
i'm going to start calling you alice,change_ai_name
from now on i'm going to call you ishmael,change_ai_name
i'd rather call you gloria,change_ai_name
can i make your name different,change_ai_name
i want to call you maggie,change_ai_name
please change the name of you to tim,change_ai_name
i'd like to start calling you lover,change_ai_name
i am wanting to change your name to felix,change_ai_name
i'd like to call you alex,change_ai_name
will you respond to adam instead of the current name,change_ai_name
"i need to change your name, do you have a new name that you like",change_ai_name
make your name steve,change_ai_name
"i want to change your name, please",change_ai_name
change the name of your system,change_ai_name
x will be your name,change_ai_name
rename yourself to betty,change_ai_name
start responding to joe,change_ai_name
what do you think about me calling you cora,change_ai_name
can i start calling you chris,change_ai_name
i'd like to start calling you jake,change_ai_name
your name will be queen,change_ai_name
i'm changing your name to joe,change_ai_name
i want to change your name to adam,change_ai_name
i would like to change your name to fred,change_ai_name
i think bradley is a better name for you,change_ai_name
i want to start calling you bob,change_ai_name
can i rename you,change_ai_name
can i call you betty,change_ai_name
can i refer to you as liz,change_ai_name
i'd like to start calling you friend,change_ai_name
change the ai name to a new one,change_ai_name
i'm going to start calling you kobe now,change_ai_name
can we change your name to clara,change_ai_name
you are going to be called joe now,change_ai_name
i'm calling you rupert from now on,change_ai_name
i want to start calling you owen,change_ai_name
i think i want your name changed to fred,change_ai_name
id like to change your name to max,change_ai_name
would it be okay to change your name to daphne,change_ai_name
i want to rename you joe,change_ai_name
i would like to change your name to eli,change_ai_name
change your name to something funny,change_ai_name
make your name jake,change_ai_name
"your new name is joe, okay",change_ai_name
im going to call you xander,change_ai_name
can you change your name to fred,change_ai_name
let's change what you respond to,change_ai_name
x is what i am calling you now,change_ai_name
i want to change the name i call you to juan,change_ai_name
"from now on, your name will be buttercup",change_ai_name
i want to update you name now,change_ai_name
what do you think about changing your name to heath,change_ai_name
i want your name to be henry,change_ai_name
is it okay to change your name to samson,change_ai_name
i'd like to use another name for you,change_ai_name
i want your name to be gerry,change_ai_name
please respond to me when i reference skynet,change_ai_name
how about i call you sue,change_ai_name
i'd like to refer to you as my house from now on,change_ai_name
i want to change your name to sarah,change_ai_name
please change the ai name for me,change_ai_name
change your name to ginger,change_ai_name
i gotta change your name to remy,change_ai_name
i will now call you adam instead of your old name,change_ai_name
can you give me an appraisal of my card's apr,apr
what's my apr on the card i recently used to make a purchase,apr
what's my apr on my discovery card,apr
"my credit card's apr, please",apr
what's the apr on my capital one venture card,apr
do you know the apr on my chase credit card,apr
fill me in on the apr for my american express card,apr
is my apr rate good,apr
tell me my apr rate,apr
what's my apr rate,apr
what does my credit card charge for their annual percentage rate,apr
what is the credit card apr if you could fill me in,apr
what's the current apr on my credit card,apr
what is a good apr,apr
i must know my visa card's apr,apr
would you please inform me about my credit card's apr,apr
how good is my card's apr,apr
"on my citi card, the one that ends 1234, what's the apr",apr
is my apr rate better than most,apr
what's the apr on my credit card,apr
what is the credit card apr if you could tell me,apr
is the apr on my card that ends 1234 what it should be based on my credit score,apr
i want to know the apr on my capital one card,apr
tell me the apr on my mastercard,apr
my visa card  what's the apr on that,apr
what is the apr on my american express,apr
tell me what my wells fargo credit card apr is,apr
what apr do i have with my credit card,apr
what's the apr of my discover card,apr
how high is the apr on my credit card,apr
what is my apr rate,apr
it would be great if you could tell me my credit card's apr,apr
how much am i paying for apr on my credit card,apr
tell me the apr of my credit card,apr
what kind of credit card apr do i get,apr
what is the apr on my citibank card,apr
would you consider my apr to be good,apr
tell me the current apr on my visa card from bbt,apr
now tell me my credit card's apr,apr
what is the apr on my chase freedom card,apr
what will the apr on my transferred balance be after the first year on my bank of america credit card,apr
does my apr rate suck,apr
can you tell me my apr on my credit card,apr
let me know my card's apr,apr
what is my apr,apr
could you share my credit card's apr,apr
what is my apr for my credit card,apr
the apr on my visa card is what,apr
get me the apr on my visa card,apr
give me the apr for my mastercard,apr
how much do i pay in apr on my amex card,apr
what is the apr for the credit card,apr
i need to know the apr on my wells fargo credit card,apr
you need to tell me my credit card's apr,apr
is my apr high,apr
how does my card's apr compare to others,apr
can you find me the apr listed on the statement for my citi mastercard,apr
what is the credit card apr at the moment,apr
is my card's apr a decent rate,apr
tell me how the apr on my hy-vee card is,apr
has the apr on my card changed and what is it now,apr
can you tell me the status of my card's apr,apr
what's my credit card's annual percentage rate,apr
is my apr rate above average,apr
what's the apr on my amex card,apr
can you look into whether my card has good apr or not,apr
is my visa card's apr decent,apr
i'd like to know the apr on my visa card,apr
tell me how good the apr is on my card please,apr
tell me my chase credit card's apr,apr
any idea as to if taco bell takes reservations,accept_reservations
does village inn let you make reservations,accept_reservations
do they take reservations at bjs,accept_reservations
does michael's accept reservations,accept_reservations
tell me if taco bell takes reservations,accept_reservations
can you tell me if ruby tuesday does reservations,accept_reservations
does buffalo wild wings take reservations,accept_reservations
do you know if olive garden does reservations,accept_reservations
is it possible to make reservations in advance for macaroni grill,accept_reservations
is it possible to reserve a table at white castle,accept_reservations
does minnies cafe in modesto take reservations,accept_reservations
can i make a reservation at chevy's,accept_reservations
do they take reservations at olive garden,accept_reservations
do they take reservations at applebeesi,accept_reservations
please find out if napolis takes lunch reservations,accept_reservations
tell me if the new york restaurant takes reservations,accept_reservations
does chillis take reservations,accept_reservations
do you know if l'arpege will ask for reservations,accept_reservations
does bar tartine in san francisco take reservations,accept_reservations
does moes in la except rerservations,accept_reservations
can you make reservations at hodak's,accept_reservations
does the restaurant michael's take reservations,accept_reservations
what locations of applebee's take reservations,accept_reservations
check if bj's takes reservations,accept_reservations
eleven madison park takes reservations right,accept_reservations
does bellagio allow you to do reservations,accept_reservations
find out of grub burger takes reservations,accept_reservations
is it possible to make reservations at the new york restaurant,accept_reservations
does osteria francescana take reservations,accept_reservations
i want to know if the new york restaurant takes reservations,accept_reservations
do they take reservations at the progress,accept_reservations
does marios in brooklyn take reservations,accept_reservations
can i make a reservation for redrobin,accept_reservations
does tartine in san francisco take reservations,accept_reservations
will we have to make reservations for roca,accept_reservations
can i make reservations at spago in beverly hills,accept_reservations
does minnis take reservations,accept_reservations
can i get reservations at applebees,accept_reservations
do you know if taco bell takes reservations,accept_reservations
is it possible to make a reservation at sushi king in virginia beach,accept_reservations
does sidetracks take reservations,accept_reservations
can acero take reservation,accept_reservations
how many culver's take reservations,accept_reservations
do they take reservations at state bird,accept_reservations
will i be able to schedule a reservation at 4 seasons in los angeles,accept_reservations
is it possible to get reservations at ihop,accept_reservations
can applebees take reservations,accept_reservations
what is the reservation policy for spago in beverly hills,accept_reservations
do you know if outback allows reservations,accept_reservations
does bj's take reservations,accept_reservations
do they take reservations at applebees,accept_reservations
can i do a reservation at sammy's crab shack,accept_reservations
do you have any idea if the flying wing does reservations,accept_reservations
does ruth chris in charlotte allow you to make a reservation,accept_reservations
will bj's take reservations,accept_reservations
do they take reservations at arby's,accept_reservations
"i need to make a reservation to long horn's, can i",accept_reservations
does the bellagio have any reservations,accept_reservations
can i reserve tables at the new york restaurant,accept_reservations
can i make a reservation at chima steakhouse in chicago,accept_reservations
does applebees do reservations,accept_reservations
do they accept reservations at michael's,accept_reservations
will maggianos in charlotte allow me to make a reservation,accept_reservations
can you make a reservation at michael's,accept_reservations
do you have any idea if central needs reservations,accept_reservations
do you think they'll let me reserve a table at the olive garden,accept_reservations
can applebees take any reservations,accept_reservations
does cielo take reservations,accept_reservations
am i able to make reservations at spago in beverly hills,accept_reservations
do you know if i can make reservations at bj's,accept_reservations
what's dollars yen in 10,exchange_rate
what can i get for 10 usd in cad,exchange_rate
how many us dollars can i get for 20 euros,exchange_rate
what's the exchange rate betwen usd and euros,exchange_rate
i wanna know five dollars in yen and rubles,exchange_rate
what is the yen worth in terms of the peso,exchange_rate
what is the exchange rate in pesos for 100 dollars,exchange_rate
what's the currency conversion between rubles and pounds,exchange_rate
how many euros can i exchange for 200 yen,exchange_rate
what's the exchange rate between ils and usd,exchange_rate
how much is $30 usd in canadian dollar,exchange_rate
how much is $1 usd in euros,exchange_rate
tell me the current exchange rate between cad and euros,exchange_rate
how much is 5 us dollars worth in canadian dollars,exchange_rate
is $30 usd more or less in canada,exchange_rate
what is the current exchange rate between mxn and eur,exchange_rate
how much can i expect to receive if i trade in 6 yens,exchange_rate
how many dollars can i exchange for 25 euros,exchange_rate
what is the current exchange rate of yen to lira,exchange_rate
usd to the euro exchanges at what right now,exchange_rate
what is the current going rate for exchanging dollars for pesos,exchange_rate
can you tell me what 100 british pounds equals in us dollars,exchange_rate
what is 5 in yen and rubles,exchange_rate
how much is the exchange between usd and euros,exchange_rate
what's the exchange rate between country a and country b,exchange_rate
what is 56 dollars in yen,exchange_rate
how many canadian dollars can i exchange for 200 yen,exchange_rate
how many pesos can i get for one dollar,exchange_rate
can you please convert $30 usd to canadian dollars,exchange_rate
what is the equal number of dollars i can exchange for 50 pesos,exchange_rate
convert 20 yen to dollars,exchange_rate
how much is $1 usd worth in euros,exchange_rate
what's 50 euro in dollars,exchange_rate
i need to know how much 100 dollars is worth in euros,exchange_rate
convert 100 dollars to euros,exchange_rate
look up the exchange rate between dollars and euros,exchange_rate
what is the conversion of $30 in canadian dollars,exchange_rate
20 yen equals how many dollars,exchange_rate
500 dollars equals what in pesos,exchange_rate
tell me the currency conversion rate from kurus to euros,exchange_rate
"in canadian dollars, what is $30",exchange_rate
tell me the exchange rate between dollars and pesos,exchange_rate
how much is usd vs cad,exchange_rate
how does 10 pounds convert to euros,exchange_rate
what's the exchange rate between dollars and pesos,exchange_rate
if the dollar worth a lot in country b,exchange_rate
tell me the exchange rate between rubles and dollars,exchange_rate
tell me five dollars in yen and rubles,exchange_rate
what is the quantity of dollars i receive for trading 6 yens,exchange_rate
what's 100 dollars in euros,exchange_rate
tell me the exchange rate of dollars to yen,exchange_rate
what is a british pound worth in mexican pesos,exchange_rate
is the dollar strong against the yen today,exchange_rate
how many dollars can i exchange for 10000 rubles,exchange_rate
how much country of canada money would i get for $100,exchange_rate
dollar to pesos exchange rate,exchange_rate
i wanna know the exchange rate between yen and dollars,exchange_rate
look up the rate of exchange between pesos and usd,exchange_rate
how many pesos equals 500 dollars,exchange_rate
can you tell me today's rate for cad to usd,exchange_rate
what is the rate for 500 cad in usd,exchange_rate
what's the exhange rate between mxn and gbp,exchange_rate
whats dollars won in 15,exchange_rate
how many dollars can i exchange for 10 yen,exchange_rate
whats the current exchange rate between usd and eur,exchange_rate
how many dollars can i exchange for 200 pounds,exchange_rate
what is the exchange to yen if i have 100 us dollars,exchange_rate
how much is 100 dollars in euros,exchange_rate
can you tell me the exchange rate for yen to euros,exchange_rate
what is the exchange rate between us dollars and japanese yen,exchange_rate
i want to pay my insurance bill,pay_bill
i am going to need help paying my rent bill,pay_bill
i need help paying my electric bill,pay_bill
pay my monthy mortgage payment,pay_bill
my utility bill is coming due and i need a loan,pay_bill
can you help me pay my electricity bill,pay_bill
go ahead and pay my american express bill now,pay_bill
"i want to pay my electric bill, can you do it for me",pay_bill
i need help paying my cable bill,pay_bill
please pay my utility bill from my wells fargo checking account,pay_bill
i need to put in a payment towards my phone bill,pay_bill
i need help paying my water bill,pay_bill
use my savings account to pay xfinity,pay_bill
pay my electric bill from my paypal account,pay_bill
i need help to pay my electric bill,pay_bill
pay $175 on my visa,pay_bill
can anyone help me pay my car bill,pay_bill
i got to pay my cable bill,pay_bill
i need a hand getting this gas bill paid,pay_bill
i need some assistance paying my utilities bill,pay_bill
i'd like to pay $4735 to my water bill,pay_bill
i need to pay my time warner cable bill,pay_bill
pay my dte bill from my checking account please,pay_bill
are you able to help me pay my mortgage,pay_bill
pay a bribe using my money market account,pay_bill
pay my internet bill with my discover account,pay_bill
i want assistance with my utility bill,pay_bill
i wish to pay my cable bill,pay_bill
pay my light bill,pay_bill
i want to pay my electric bill,pay_bill
pay my electric bill from my amex account,pay_bill
pay the cable bill with my visa card,pay_bill
i have to pay my water bill but need help doing it,pay_bill
pay my mortgage from my checkings accounts,pay_bill
pay my cable bill directly from my checking account,pay_bill
can i get some funds to pay my utility bill,pay_bill
today is the day i should pay my electric bill,pay_bill
pay the electric bill,pay_bill
is there anyone available to help pay an internet bill,pay_bill
i need help paying my hoa bill,pay_bill
pay my gas bill from my saving account,pay_bill
pay a bill!,pay_bill
i want to pay my bill,pay_bill
use my checkings account to pay the electric bill,pay_bill
can you help me pay my bill,pay_bill
pay my utility bill from my bank account,pay_bill
charge my internet bill to the corporate account,pay_bill
i'd like to pay my bill,pay_bill
my electric bill should be paid today,pay_bill
submit full payment to chase for my visa bill,pay_bill
"use my navy federal account and pay this month's verizon bill, please",pay_bill
i need your help to pay my gas bill,pay_bill
i will require help to take care of my utility bill,pay_bill
can you give me a hand paying my water bill,pay_bill
do a car payment from my savings account,pay_bill
pay my gas bill with my checking account,pay_bill
can you assist with my utility bill payment,pay_bill
can i pay my bill,pay_bill
please tell me how to pay my gas bill,pay_bill
pay my electric bill for me,pay_bill
"my water bill is due, pay it immediately",pay_bill
please pay my bill,pay_bill
please pay my sprint bill using my bank of america checking account,pay_bill
i'd like to pay my coned bill,pay_bill
pay my water bill from my chase account please,pay_bill
"today my electric bill will be paid, or should be",pay_bill
pay my con edison bill using my capital one account,pay_bill
can you pay the bill now,pay_bill
i want to pay a bill,pay_bill
pay my water bill with my charles schwab account,pay_bill
what is the weather,weather
tell me the weather,weather
show me what the weather is like,weather
what is the temperature in costa mesa,weather
what is the record high temperature for today,weather
what's the forecast for the day,weather
what is the weather forecast looking like for seattle,weather
what's the weather like,weather
tell me the weather report for tallahassee,weather
costa mesa current weather,weather
what's the climate like in chicago,weather
how's the weather in seattle,weather
what s the uv index tomorrow,weather
what kind of weather can i expect now,weather
what is the weather in atlanta,weather
is it hot outside,weather
can you tell me the low tonight,weather
what will the weather be like,weather
what is the weather in tokyo,weather
what's is the current weather forecast,weather
is it going to rain tomorrow,weather
what's the highest chance of rain for today,weather
i need to know the weather,weather
how is the weather in miami,weather
what are the weather conditions like in seattle,weather
what's the chance of rain,weather
what's it doing outside right now,weather
what are the conditions like in sarasota,weather
how cold is it going to be tonight,weather
give me the 7 day forecast,weather
what's the weather like right now,weather
is it going to rain tonight,weather
will it snow this weekend,weather
what is the current weather like,weather
current weather,weather
what will be the weather tomorrow,weather
i need to know today's forecast,weather
weather forecast please,weather
what is the state of the weather in seattle,weather
what is the weather doing now,weather
what's the weather,weather
is it snowing in the next two weeks,weather
need to know the weather now,weather
what is the weather outside,weather
how is the weather looking in seattle,weather
what will the low temperatures be over the weekend,weather
what's the chance of rain on friday,weather
tell me what the weather is looking like,weather
whats the forecast for the weather,weather
give weather update now,weather
what's the weather today,weather
what's the weekend forecast,weather
what are the conditions like in orlando,weather
how is the weather,weather
what's today's high and low,weather
costa mesa weather,weather
how's the weather,weather
what is the weather doing in austin,weather
how cold will it be tomorrow,weather
could you tell me what the weather is in austin,weather
what's the current weather,weather
can you let me know if it will be warm this week,weather
tell me the forecast,weather
how is that weather,weather
how cold is it in wisconsin today,weather
what's the weather like today,weather
what is the weather report for seattle,weather
what is the temp right now,weather
what about the weather in austin,weather
want to know the weather,weather
what do i do to find my current location,current_location
whats my location,current_location
use the map and pinpoint my position,current_location
what's my current location,current_location
my current location,current_location
what street am i on right now,current_location
find out where i am on the map,current_location
please tell me the current location,current_location
what are the gps coordinates of this spot i am at right now,current_location
what's the location where i am,current_location
where am i right this moment,current_location
please tell me my location using gps,current_location
current location please,current_location
i'm lost,current_location
how can i locate where i am,current_location
can you tell me where i am,current_location
can you find the exact address for where i am currently,current_location
how can i go about finding my location right now,current_location
"location currently, where",current_location
what is my current location that you see right now,current_location
what could help me locate myself,current_location
at this location what are my gps coordinates,current_location
where exactly am i at the moment,current_location
"can you find my location on the map, please",current_location
where am i,current_location
please give me my gps coordinates,current_location
can you give me my gps coordinates,current_location
please tell me my current location,current_location
how do i find my location right now,current_location
tell me what to enter into my gps for my current location,current_location
"how do i find my present location right now, please",current_location
how will i find my current location,current_location
where is my current location,current_location
how do i know where i'm at,current_location
show me where i am on the map please,current_location
what is this place,current_location
check out my location up on the map,current_location
so what are my current gps coordinates,current_location
can you tell me my current location,current_location
can i have my current gps coordinates,current_location
tell me where i am,current_location
"where am i right now, location wise",current_location
help me find where i am,current_location
how shall i find my current location,current_location
i need assistance with my current location,current_location
where am i on the map,current_location
can you tell me my location,current_location
what are my gps coordinates at this location,current_location
how can i tell what my current location is,current_location
display my location on a map,current_location
latitude and longitude please,current_location
i need to know what my gps coordinates are,current_location
please locate me on the map and show me,current_location
talk to me about where im at right now,current_location
i do not know where i am,current_location
show my location on the map,current_location
"how do i find my location, please",current_location
list my current gps coordinates,current_location
find my current location,current_location
show me my location,current_location
pull up the map and show my location,current_location
please tell me the address of my current location,current_location
you need all five answers,current_location
is there a way to get my current location,current_location
check maps for my location,current_location
i would like to know my current location,current_location
what are my longitude and latitude points,current_location
display my location on the map,current_location
please tell me my current gps coordinates,current_location
i need to know my current gps coordinates,current_location
abort it,cancel
cancel,cancel
stop that,cancel
abort mission,cancel
eliminate,cancel
"stop working on it, i need something else",cancel
how to cancel,cancel
please cancel the last input,cancel
"i actually don't want this anymore, please abort",cancel
stop talking you are annoying,cancel
you can stop talking ai,cancel
"cancel my last request, i know the answer",cancel
"that was a mistake, undo that",cancel
refrain from talking,cancel
whats the procedure to cancel it,cancel
"never mind, don't do that",cancel
"never mind, cancel that",cancel
"ai, stop talking",cancel
i don't want you to speak any more for now,cancel
stop it,cancel
this process needs to stop,cancel
cancel action,cancel
stop the process,cancel
i advise you to quit talking,cancel
just stop talking,cancel
can you cancel that request,cancel
"stop, just stop",cancel
stop it now!,cancel
please abandon the current job,cancel
can you end the task,cancel
don't do this process,cancel
stop talking,cancel
quit talking,cancel
cancel that last command,cancel
scrap,cancel
can you cancel it,cancel
i need you to stop talking now,cancel
"can you cancel that request, please",cancel
actually forget that i don't need it,cancel
can you end the current process,cancel
you need to shut it,cancel
quiet now,cancel
"ai, cancel that last request",cancel
abort,cancel
"ai, shut up",cancel
be quiet,cancel
"that's enough, don't say anymore please",cancel
i would like you to stop what you were doing,cancel
please stop talking,cancel
can you stop speaking,cancel
don't continue with what you're doing,cancel
just shut up,cancel
"nevermind, cancel that",cancel
undo,cancel
stop processing,cancel
don't talk anymore,cancel
you can cancel the task,cancel
forget what i told you to do,cancel
stop,cancel
"could you cancel that request, please",cancel
stop this process,cancel
halt that immediately,cancel
hush,cancel
"please cancel what you are doing, i've changed my mind",cancel
stop speaking,cancel
stop please,cancel
cancel it,cancel
halt,cancel
hey ai cancel it now,cancel
can you cancel,cancel
can you tell me if eating at outback's any good,restaurant_reviews
how many stars does babbo have,restaurant_reviews
does mcdonald's have good reviews,restaurant_reviews
does ihop have good reviews,restaurant_reviews
look up the ratings for olive garden,restaurant_reviews
how good are the ratings for chez panisse,restaurant_reviews
let me know how the outback steakhouse reviews are,restaurant_reviews
how is dim sum at legend,restaurant_reviews
how is sushi at jiro,restaurant_reviews
show me the reviews for the new jalapeno fries at taco bell,restaurant_reviews
what kind of reviews does wendy's have,restaurant_reviews
does longhorn steakhouse have good reviews,restaurant_reviews
does red robin have good reviews,restaurant_reviews
pull up the ratings for macaroni grill,restaurant_reviews
they sold out of tacos at the buffet,restaurant_reviews
has the french laundry gotten good reviews lately,restaurant_reviews
is the review ned's have good,restaurant_reviews
what are the reviews like for l'auberge aubergine,restaurant_reviews
give me some feedback about the pasta at piada please,restaurant_reviews
does applebees have good reviews,restaurant_reviews
do people like chipotle,restaurant_reviews
"yum, pulled pork tacos at the buffet",restaurant_reviews
how are the reviews for tacos at the buffet,restaurant_reviews
does acero have good or bad ratings,restaurant_reviews
are the chili's reviews any good,restaurant_reviews
what kind of reviews does the olive garden have,restaurant_reviews
does the bleu olive have decent reviews,restaurant_reviews
how many stars does brasserie les halles have,restaurant_reviews
are the reviews ned get's good,restaurant_reviews
can you tell me the ratings for yardhouse,restaurant_reviews
what reviews does miyabi have,restaurant_reviews
how are the fried chicken at zippys,restaurant_reviews
how are those mcdonald's reviews looking,restaurant_reviews
how good are the ratings for outback,restaurant_reviews
what are the review for mcdonald's,restaurant_reviews
do they serve good tacos at the buffet,restaurant_reviews
what are the reviews like for bar tartine,restaurant_reviews
does boston restaurant have favorable reviews,restaurant_reviews
i need to know favorable reviews about boston restaurant,restaurant_reviews
how are the reviews for the supreme pizza at papa john's,restaurant_reviews
at yakamoto how is their sushi,restaurant_reviews
how good are the ratings for the olive garden,restaurant_reviews
what do food critics say about gramercy tavern,restaurant_reviews
are there any positive reviews for wendy's,restaurant_reviews
how are the reviews for pasta at assagios,restaurant_reviews
tell me about the reviews for olive garden,restaurant_reviews
what are the reviews like for la camelia,restaurant_reviews
are the review for mcdonald's good or bad,restaurant_reviews
what do people say about village inn,restaurant_reviews
are the ratings for yardhouse good,restaurant_reviews
does olive garden have good reviews,restaurant_reviews
are ned's reviews good,restaurant_reviews
does cielo have good reviews,restaurant_reviews
do people like the food at wendy's,restaurant_reviews
do you know how the ratings are for yardhouse,restaurant_reviews
how good are the ratings for pizza hut,restaurant_reviews
does olive garden have good customer reviews,restaurant_reviews
does mcdonalds have good reviews,restaurant_reviews
tell me how good ihop's ratings are,restaurant_reviews
how's the sausage pizza at pizza hut,restaurant_reviews
what's the average review for olive garden,restaurant_reviews
what are reviews for ihop like,restaurant_reviews
does the mediterranean grille have good reviews,restaurant_reviews
"my favorite, beef tacos at the buffet",restaurant_reviews
are the reviews good or bad for burger king,restaurant_reviews
what's the reviews have to say about burger king,restaurant_reviews
does wendy's have good reviews,restaurant_reviews
how are the reviews for mcdonald's,restaurant_reviews
does pizza hut have good reviews,restaurant_reviews
oliver garden reviews,restaurant_reviews
i want a new pin on my card of private client account,pin_change
i need to change my pin number for my checking account,pin_change
what exactly is my pin,pin_change
i got to change my pin number for my account,pin_change
i need to reset my pin number,pin_change
i cannot remember what my pin is for my bank of america checking account,pin_change
"i would like to change the pin on my savings account, please",pin_change
i need you to change the pin on my bank of america account to be 1234,pin_change
please give me the pin number for my checking account,pin_change
change the pin on my chase account to be 1234,pin_change
correct my account pin to 1234 on my checking account,pin_change
i don't want my current pin for my wells account anymore,pin_change
i'm afraid i've forgotten the pin for my 401k account,pin_change
alter the pin on my savings account to be 1234,pin_change
i would like to replace the pin number for my retirement account,pin_change
i've forgotten my pin number for my citibank gold account,pin_change
i need the pin number for my checking account,pin_change
i forgot the pin number for my college fund account,pin_change
change the pin on my savings account to 1234,pin_change
i want a new pin for my savings account,pin_change
modify my account pin to 1234 on my checking account,pin_change
set up a new pin number on my college fund account and make it be 1234,pin_change
tell me how to retrieve my pin number,pin_change
go my to checking account and switch my pin to 1234,pin_change
switch my amex pin to 1234,pin_change
i wanna change my pin number for my credit acount,pin_change
i need my pin number for my bank of america account and i can't remember it,pin_change
switch the pin on my visa account,pin_change
i'm struggling to remind myself the pin number to my card,pin_change
can you make 1234 the pin for my savings account,pin_change
change the pin on my capital one account to be 1234,pin_change
change my amex account pin to 1234,pin_change
how do i change my pin for number for my abc bank account,pin_change
can you tell me my password checking account,pin_change
i would like to change the name on my capital one account,pin_change
i need help changing my pin,pin_change
change my amex pin to 1234,pin_change
i cannot recall the pin for my savings account,pin_change
change the pin on my bank account first republic to 1234,pin_change
i need a new pin on my chase account,pin_change
i forgot my pin number for my northfield account,pin_change
i must change my pin number for my account,pin_change
i need to change my pin number for my savings account,pin_change
i want the pin on my wells fargo account to be changed,pin_change
please tell me my pin number for my synovus account,pin_change
i want to change my bank of america account pin number,pin_change
i am unable to remember what my pin is for my bank of america checking account,pin_change
i do not recall the pin number to my card,pin_change
i need to update the pin number of my aaa visa,pin_change
so tell me the pin number,pin_change
"help me, i forgot my pin number",pin_change
switch the pin on my chase account,pin_change
i would like to change the name on my credit card account,pin_change
i don't remember the pin number to my card,pin_change
can you reset my pin number,pin_change
i would like to change the name on my checking account,pin_change
tell me the pin number for my checking account,pin_change
i need to know the pin number to my card,pin_change
please change my checking account pin to 1234,pin_change
i would like to change my pin number for my chase account,pin_change
"how do i update my pin number for my account, please",pin_change
can you change my 1st national account pin to 4892,pin_change
i can't remember my pin for my first national debit account,pin_change
can you help me figure out my pin number for my visa account,pin_change
help me change my pin number for my money market account,pin_change
make my pin 1234 for my checking account,pin_change
is there a way to get my pin number,pin_change
make 1234 the pin on my savings account,pin_change
make 1234 a new pin for my savings account,pin_change
i want to change the pin number on my credit union account,pin_change
please let me into my bank account,account_blocked
can you find out why is my bank account frozen,account_blocked
did someone who is unauthorized try to get into my bank account,account_blocked
"was a hold placed on my wells fargo account, and if so why",account_blocked
why cannot i take any money out from my bank account,account_blocked
why is there a stop on my deposit account,account_blocked
"help, my account is blocked",account_blocked
what are the possible reasons behind frozen bank account,account_blocked
can you tell me why is my bank account frozen,account_blocked
why isn't it letting me into my bank account,account_blocked
do you have any idea why my account may be blocked,account_blocked
there seems to be an issue with my account,account_blocked
do you know why i can't log into my bank account,account_blocked
can you explain why there is a hold on my savings account,account_blocked
do you know why my bank account is frozen,account_blocked
what is the reason for frozen status on my bank account,account_blocked
"my account has a hold on it and i can't access my funds, why",account_blocked
i am confused because my account seems to have been blocked for no reason,account_blocked
why is my account locked,account_blocked
why did you freeze my bank account,account_blocked
my capital one account has a hold; why,account_blocked
